	code	name	start	end	logic
25	CRU2	sl_tp	9.042287389899535	9.053656565656565	8
26	CRU2	tp_start	9.053656565656565	9.064916911110839	8
27	CRU2	start	9.064916911110839	9.072707070707072	8
28	CRU2	observe	9.072707070707072	9.093398501010647	8
29	CRU2	sl_tp	9.093398501010647	9.103373737373738	8
30	CRU2	tp_start	9.103373737373738	9.11602802222195	8
31	CRU2	start	9.11602802222195	9.116848484848486	8
32	CRU2	observe	9.116848484848486	9.121277288889434	8
33	CRU2	sl_tp	9.121277288889434	9.133575757575757	8
34	CRU2	tp_start	9.133575757575757	9.143906810100738	8
35	CRU2	start	9.143906810100738	9.146121212121212	8
36	CRU2	observe	9.146121212121212	9.153802541414686	8
37	CRU2	sl_tp	9.153802541414686	9.165636363636363	7
38	CRU2	tp_start	9.165636363636363	9.17643206262599	7
39	CRU2	start	9.17643206262599	9.184222222222223	7
40	CRU2	observe	9.184222222222223	9.21488888888889	7
41	CRU2	tp_new_high	9.21488888888889	9.22	9
42	CRU2	new_high	9.22	999999.0	9
0	SRU2	new_low	0	9889.6	0
1	SRU2	observe		9889.6	2
2	SRU2	sl_start	9889.6	12370.288010802678	4
3	SRU2	start	12370.288010802678	12407.28484848485	4
4	SRU2	observe	12407.28484848485	12482.759595959596	4
5	SRU2	sl_tp	12482.759595959596	12497.854545454546	8
6	SRU2	tp_start	12497.854545454546	12521.237505752173	8
7	SRU2	start	12521.237505752173	12534.176767676767	8
8	SRU2	observe	12534.176767676767	12567.131049101712	8
9	SRU2	sl_tp	12567.131049101712	12576.631313131313	7
10	SRU2	tp_start	12576.631313131313	12591.995081509749	7
11	SRU2	start	12591.995081509749	12592.19797979798	7
12	SRU2	observe	12592.19797979798	12614.30276627343	7
13	SRU2	observe	12609.179797979798	12614.30276627343	6
14	SRU2	sl_start	12614.30276627343	12639.166798681466	4
15	SRU2	start	12639.166798681466	12660.59696969697	4
16	SRU2	observe	12660.59696969697	12710.127272727274	4
17	SRU2	sl_tp	12710.127272727274	12720.033333333333	7
18	SRU2	tp_start	12720.033333333333	12738.227404742072	7
19	SRU2	start	12738.227404742072	12759.657575757576	7
20	SRU2	observe	12759.657575757576	12819.093939393939	7
21	SRU2	tp_new_high	12819.093939393939	12829.0	9
22	SRU2	new_high	12829.0	999999.0	9
0	GDU2	new_low	0	1394.8000000000002	0
1	GDU2	observe		1394.8000000000002	2
2	GDU2	sl_start	1394.8000000000002	1744.0139933957653	4
3	GDU2	start	1744.0139933957653	1745.9339393939395	4
4	GDU2	observe	1745.9339393939395	1749.9905050505051	4
5	GDU2	sl_tp	1749.9905050505051	1750.8018181818181	8
6	GDU2	tp_start	1750.8018181818181	1752.1271247088966	8
7	GDU2	start	1752.1271247088966	1752.6779797979798	8
8	GDU2	observe	1752.6779797979798	1754.1346394710956	8
9	GDU2	sl_tp	1754.1346394710956	1754.8076767676766	8
10	GDU2	tp_start	1754.8076767676766	1755.6766196583915	8
11	GDU2	start	1755.6766196583915	1757.4444444444443	8
12	GDU2	observe	1757.4444444444443	1761.2474747474748	8
13	GDU2	sl_tp	1761.2474747474748	1762.0080808080809	8
14	GDU2	tp_start	1762.0080808080809	1763.2826802644522	8
15	GDU2	start	1763.2826802644522	1765.050505050505	8
16	GDU2	observe	1765.050505050505	1768.8535353535353	8
17	GDU2	sl_tp	1768.8535353535353	1769.6141414141414	8
18	GDU2	tp_start	1769.6141414141414	1770.8887408705127	8
19	GDU2	start	1770.8887408705127	1774.1777777777777	8
20	GDU2	observe	1774.1777777777777	1780.5161616161615	8
21	GDU2	sl_tp	1780.5161616161615	1781.7838383838384	8
22	GDU2	tp_start	1781.7838383838384	1783.5655085472804	8
23	GDU2	start	1783.5655085472804	1785.181212121212	8
24	GDU2	observe	1785.181212121212	1788.730707070707	8
25	GDU2	sl_tp	1788.730707070707	1789.4406060606061	7
26	GDU2	tp_start	1789.4406060606061	1790.6644984462703	7
27	GDU2	start	1790.6644984462703	1791.2153535353534	7
28	GDU2	observe	1791.2153535353534	1793.3450505050505	7
29	GDU2	tp_new_high	1793.3450505050505	1793.7	9
30	GDU2	new_high	1793.7	999999.0	9
0	RNU2	new_low	0	26643.2	0
1	RNU2	observe		26643.2	2
2	RNU2	sl_start	26643.2	33340.76545424904	4
3	RNU2	start	33340.76545424904	33407.236363636366	4
4	RNU2	observe	33407.236363636366	33574.59030362313	4
5	RNU2	sl_tp	33574.59030362313	33613.70909090909	8
6	RNU2	tp_start	33613.70909090909	33684.88666637026	8
7	RNU2	start	33684.88666637026	33696.70303030303	8
8	RNU2	observe	33696.70303030303	33736.529697562524	8
9	RNU2	sl_tp	33736.529697562524	33793.86666666667	7
10	RNU2	tp_start	33793.86666666667	33846.82606030965	7
11	RNU2	start	33846.82606030965	33919.3696969697	7
12	RNU2	observe	33919.3696969697	34181.86303089585	7
13	RNU2	observe	34137.98787878788	34181.86303089585	6
14	RNU2	sl_start	34181.86303089585	34292.15939364298	4
15	RNU2	start	34292.15939364298	34419.357575757575	4
16	RNU2	observe	34419.357575757575	34692.6303030303	4
17	RNU2	sl_tp	34692.6303030303	34747.284848484844	7
18	RNU2	tp_start	34747.284848484844	34838.704848188434	7
19	RNU2	start	34838.704848188434	34953.757575757576	7
20	RNU2	observe	34953.757575757576	35257.393939393936	7
21	RNU2	tp_new_high	35257.393939393936	35308.0	9
22	RNU2	new_high	35308.0	999999.0	9
0	MLU2	new_low	0	3969.0	0
1	MLU2	observe		3970.1219275367393	1
2	MLU2	observe	3969.0	3970.1219275367393	2
3	MLU2	sl_start	3970.1219275367393	4003.166308958903	4
4	MLU2	start	4003.166308958903	4006.042424242424	4
5	MLU2	observe	4006.042424242424	4016.42495783977	4
6	MLU2	sl_tp	4016.42495783977	4033.8242424242426	8
7	MLU2	tp_start	4033.8242424242426	4049.4693392619333	8
8	MLU2	start	4049.4693392619333	4075.4969696969697	8
9	MLU2	observe	4075.4969696969697	4137.234343434344	8
10	MLU2	sl_tp	4137.234343434344	4149.581818181819	8
11	MLU2	tp_start	4149.581818181819	4172.944086736681	8
12	MLU2	start	4172.944086736681	4187.3959595959595	8
13	MLU2	observe	4187.3959595959595	4224.788594203406	8
14	MLU2	sl_tp	4224.788594203406	4238.329292929293	7
15	MLU2	tp_start	4238.329292929293	4257.83297562557	7
16	MLU2	start	4257.83297562557	4273.442424242425	7
17	MLU2	observe	4273.442424242425	4326.6909090909085	7
18	MLU2	tp_new_high	4326.6909090909085	4335.565656565656	9
19	MLU2	new_high	4335.565656565656	999999.0	9
0	LKU2	new_low	0	31248.0	0
1	LKU2	observe		31248.0	2
2	LKU2	sl_start	31248.0	39095.45351664239	4
3	LKU2	start	39095.45351664239	39104.645454545454	4
4	LKU2	observe	39104.645454545454	39137.911148533414	4
5	LKU2	sl_tp	39137.911148533414	39193.93636363636	8
6	LKU2	tp_start	39193.93636363636	39244.27169846057	8
7	LKU2	start	39244.27169846057	39298.10909090909	8
8	LKU2	observe	39298.10909090909	39435.547512169775	8
9	LKU2	sl_tp	39435.547512169775	39476.69090909091	8
10	LKU2	tp_start	39476.69090909091	39541.90806209693	8
11	LKU2	start	39541.90806209693	39580.86363636363	8
12	LKU2	observe	39580.86363636363	39683.57781520008	8
13	LKU2	sl_tp	39683.57781520008	39729.681818181816	8
14	LKU2	tp_start	39729.681818181816	39789.93836512724	8
15	LKU2	start	39789.93836512724	39799.1303030303	8
16	LKU2	observe	39799.1303030303	39832.39599701826	8
17	LKU2	sl_tp	39832.39599701826	39888.42121212121	8
18	LKU2	tp_start	39888.42121212121	39938.75654694542	8
19	LKU2	start	39938.75654694542	39992.59393939394	8
20	LKU2	observe	39992.59393939394	40130.03236065462	8
21	LKU2	sl_tp	40130.03236065462	40171.17575757576	8
22	LKU2	tp_start	40171.17575757576	40236.39291058178	8
23	LKU2	start	40236.39291058178	40280.30909090909	8
24	LKU2	observe	40280.30909090909	40394.59801722028	8
25	LKU2	sl_tp	40394.59801722028	40439.048484848485	7
26	LKU2	tp_start	40439.048484848485	40500.95856714744	7
27	LKU2	start	40500.95856714744	40534.95353535354	7
28	LKU2	observe	40534.95353535354	40673.850505050505	7
29	LKU2	tp_new_high	40673.850505050505	40697.0	9
30	LKU2	new_high	40697.0	999999.0	9
0	GKU2	new_low	0	11859.2	0
1	GKU2	observe		11859.2	2
2	GKU2	sl_start	11859.2	14838.548745981507	4
3	GKU2	start	14838.548745981507	14866.190909090908	4
4	GKU2	observe	14866.190909090908	14935.538871673349	4
5	GKU2	sl_tp	14935.538871673349	14950.572727272727	8
6	GKU2	tp_start	14950.572727272727	14979.18510961787	8
7	GKU2	start	14979.18510961787	14984.49090909091	8
8	GKU2	observe	14984.49090909091	15001.720689855167	8
9	GKU2	sl_tp	15001.720689855167	15024.2	8
10	GKU2	tp_start	15024.2	15045.366927799689	8
11	GKU2	start	15045.366927799689	15045.709090909091	8
12	GKU2	observe	15045.709090909091	15051.35705349153	8
13	GKU2	sl_tp	15051.35705349153	15075.49090909091	8
14	GKU2	tp_start	15075.49090909091	15095.003291436053	8
15	GKU2	start	15095.003291436053	15130.09090909091	8
16	GKU2	observe	15130.09090909091	15212.818181818182	8
17	GKU2	sl_tp	15212.818181818182	15229.363636363636	7
18	GKU2	tp_start	15229.363636363636	15260.457836890597	7
19	GKU2	start	15260.457836890597	15280.654545454545	7
20	GKU2	observe	15280.654545454545	15373.993417127895	7
21	GKU2	observe	15350.145454545454	15373.993417127895	6
22	GKU2	sl_start	15373.993417127895	15417.639655072417	3
23	GKU2	start	15417.639655072417	15475.063636363637	3
24	GKU2	observe	15475.063636363637	15619.00909090909	3
25	GKU2	tp_new_high	15619.00909090909	15643.0	9
26	GKU2	new_high	15643.0	999999.0	9
0	NGU2	new_low	0	6.596	0
1	NGU2	observe		6.596	2
2	NGU2	sl_start	6.596	8.259539841094666	4
3	NGU2	start	8.259539841094666	8.334427272727272	4
4	NGU2	observe	8.334427272727272	8.483472727272726	4
5	NGU2	sl_tp	8.483472727272726	8.513281818181818	7
6	NGU2	tp_start	8.513281818181818	8.557630750185576	7
7	NGU2	start	8.557630750185576	8.612645454545454	7
8	NGU2	observe	8.612645454545454	8.790021327911676	7
9	NGU2	observe	8.751754545454544	8.790021327911676	6
10	NGU2	sl_start	8.790021327911676	8.833640851195677	4
11	NGU2	start	8.833640851195677	8.908528282828282	4
12	NGU2	observe	8.908528282828282	9.057573737373737	4
13	NGU2	sl_tp	9.057573737373737	9.087382828282829	7
14	NGU2	tp_start	9.087382828282829	9.131731760286586	7
15	NGU2	start	9.131731760286586	9.183434343434342	7
16	NGU2	observe	9.183434343434342	9.31591919191919	7
17	NGU2	tp_new_high	9.31591919191919	9.338	9
18	NGU2	new_high	9.338	999999.0	9
0	KMAZ	new_low	0	71.44	0
1	KMAZ	observe		71.44	2
2	KMAZ	sl_start	71.44	89.55032367398614	4
3	KMAZ	start	89.55032367398614	89.80757575757576	4
4	KMAZ	observe	89.80757575757576	90.49127184394689	4
5	KMAZ	sl_tp	90.49127184394689	90.82272727272728	8
6	KMAZ	tp_start	90.82272727272728	91.24224286590534	8
7	KMAZ	start	91.24224286590534	91.33707070707071	8
8	KMAZ	observe	91.33707070707071	91.64177689445194	8
9	KMAZ	sl_tp	91.64177689445194	92.02737373737374	7
10	KMAZ	tp_start	92.02737373737374	92.39274791641039	7
11	KMAZ	start	92.39274791641039	92.54848484848485	7
12	KMAZ	observe	92.54848484848485	95.72929292929292	7
13	KMAZ	observe	93.36060606060606	95.72929292929292	5
14	KMAZ	observe	94.24040404040404	95.72929292929292	1
15	KMAZ	observe	94.91717171717171	95.72929292929292	1
16	KMAZ	new_high	95.72929292929292	999999.0	9
0	LSRG	new_low	0	555.4525252525253	0
1	LSRG	observe		555.5255833901798	1
2	LSRG	observe	555.4525252525253	555.5255833901798	2
3	LSRG	sl_start	555.5255833901798	558.046299214001	4
4	LSRG	start	558.046299214001	558.4084848484849	4
5	LSRG	observe	558.4084848484849	559.5336641982606	4
6	LSRG	sl_tp	559.5336641982606	560.8133333333333	8
7	LSRG	tp_start	560.8133333333333	562.0543800220818	8
8	LSRG	start	562.0543800220818	563.6189898989899	8
9	LSRG	observe	563.6189898989899	567.5498258144222	8
10	LSRG	sl_tp	567.5498258144222	568.4286868686869	7
11	LSRG	tp_start	568.4286868686869	570.0705416382434	7
12	LSRG	start	570.0705416382434	571.7854545454545	7
13	LSRG	observe	571.7854545454545	576.8957575757576	7
14	LSRG	tp_new_high	576.8957575757576	577.7474747474747	9
15	LSRG	new_high	577.7474747474747	999999.0	9
0	SNGS	new_low	0	20.652	0
1	SNGS	observe		20.652	2
2	SNGS	sl_start	20.652	25.83896569354946	3
3	SNGS	start	25.83896569354946	25.850454545454546	3
4	SNGS	observe	25.850454545454546	26.03297770381017	3
5	SNGS	observe	25.921363636363637	26.03297770381017	5
6	SNGS	observe	26.002121212121214	26.03297770381017	2
7	SNGS	sl_start	26.03297770381017	26.104874784458552	4
8	SNGS	start	26.104874784458552	26.15477272727273	4
9	SNGS	observe	26.15477272727273	26.277878787878787	4
10	SNGS	sl_tp	26.277878787878787	26.302500000000002	8
11	SNGS	tp_start	26.302500000000002	26.351086905670673	8
12	SNGS	start	26.351086905670673	26.430530303030302	8
13	SNGS	observe	26.430530303030302	26.602878787878787	8
14	SNGS	sl_tp	26.602878787878787	26.637348484848484	7
15	SNGS	tp_start	26.637348484848484	26.695783875367642	7
16	SNGS	start	26.695783875367642	26.707272727272727	7
17	SNGS	observe	26.707272727272727	26.778181818181817	7
18	SNGS	tp_new_high	26.778181818181817	26.79	9
19	SNGS	new_high	26.79	999999.0	9
0	GAZP	new_low	0	137.88800000000003	0
1	GAZP	observe		137.88800000000003	2
2	GAZP	sl_start	137.88800000000003	172.49361969955913	4
3	GAZP	start	172.49361969955913	172.72400000000002	4
4	GAZP	observe	172.72400000000002	173.30609393421514	4
5	GAZP	sl_tp	173.30609393421514	173.45200000000003	8
6	GAZP	tp_start	173.45200000000003	173.70695303289247	8
7	GAZP	start	173.70695303289247	174.63500000000002	8
8	GAZP	observe	174.63500000000002	176.40444444444447	8
9	GAZP	sl_tp	176.40444444444447	176.75833333333335	8
10	GAZP	tp_start	176.75833333333335	177.24584192178136	8
11	GAZP	start	177.24584192178136	177.5368888888889	8
12	GAZP	observe	177.5368888888889	178.24466666666666	8
13	GAZP	sl_tp	178.24466666666666	178.38622222222222	8
14	GAZP	tp_start	178.38622222222222	178.6613974773369	8
15	GAZP	start	178.6613974773369	179.22544444444443	8
16	GAZP	observe	179.22544444444443	180.38822222222223	8
17	GAZP	sl_tp	180.38822222222223	180.6207777777778	7
18	GAZP	tp_start	180.6207777777778	180.98695303289247	7
19	GAZP	start	180.98695303289247	181.30833333333334	7
20	GAZP	observe	181.30833333333334	182.21833333333333	7
21	GAZP	tp_new_high	182.21833333333333	182.37	9
22	GAZP	new_high	182.37	999999.0	9
0	SPBE	new_low	0	132.08	0
1	SPBE	observe		132.08	2
2	SPBE	sl_start	132.08	166.00986663650835	4
3	SPBE	start	166.00986663650835	167.03363636363636	4
4	SPBE	observe	167.03363636363636	169.72572127243782	4
5	SPBE	sl_tp	169.72572127243782	170.90090909090907	8
6	SPBE	tp_start	170.90090909090907	172.4553211819629	8
7	SPBE	start	172.4553211819629	175.84242424242424	8
8	SPBE	observe	175.84242424242424	183.0040404040404	8
9	SPBE	sl_tp	183.0040404040404	184.43636363636364	8
10	SPBE	tp_start	184.43636363636364	186.77855350519522	8
11	SPBE	start	186.77855350519522	191.45474747474748	8
12	SPBE	observe	191.45474747474748	200.76484848484847	8
13	SPBE	sl_tp	200.76484848484847	202.62686868686868	8
14	SPBE	tp_start	202.62686868686868	205.39875552539723	8
15	SPBE	start	205.39875552539723	207.06707070707068	8
16	SPBE	observe	207.06707070707068	211.26309500981156	8
17	SPBE	sl_tp	211.26309500981156	212.22343434343435	8
18	SPBE	tp_start	212.22343434343435	213.99269491933663	8
19	SPBE	start	213.99269491933663	214.1570707070707	8
20	SPBE	observe	214.1570707070707	214.84390309061965	8
21	SPBE	sl_tp	214.84390309061965	216.30555555555554	7
22	SPBE	tp_start	216.30555555555554	217.5735030001447	7
23	SPBE	start	217.5735030001447	218.38242424242424	7
24	SPBE	observe	218.38242424242424	222.72168086839744	7
25	SPBE	observe	221.82	222.72168086839744	6
26	SPBE	sl_start	222.72168086839744	225.4512807779225	3
27	SPBE	start	225.4512807779225	227.9789898989899	3
28	SPBE	observe	227.9789898989899	234.85414141414142	3
29	SPBE	tp_new_high	234.85414141414142	236.0	9
30	SPBE	new_high	236.0	999999.0	9
0	VTBR	new_low	0	0.014168	0
1	VTBR	observe		0.014168	2
2	VTBR	sl_start	0.014168	0.017723059521610882	4
3	VTBR	start	0.017723059521610882	0.017779424242424242	4
4	VTBR	observe	0.017779424242424242	0.01789513131313131	4
5	VTBR	sl_tp	0.01789513131313131	0.017918272727272727	8
6	VTBR	tp_start	0.017918272727272727	0.017954473663025022	8
7	VTBR	start	0.017954473663025022	0.01797971717171717	8
8	VTBR	observe	0.01797971717171717	0.01804297186586914	8
9	VTBR	sl_tp	0.01804297186586914	0.018056323232323233	8
10	VTBR	tp_start	0.018056323232323233	0.018082150430701792	8
11	VTBR	start	0.018082150430701792	0.018126545454545454	8
12	VTBR	observe	0.018126545454545454	0.01822230303030303	8
13	VTBR	sl_tp	0.01822230303030303	0.018241454545454547	8
14	VTBR	tp_start	0.018241454545454547	0.018273665582216943	8
15	VTBR	start	0.018273665582216943	0.01829890909090909	8
16	VTBR	observe	0.01829890909090909	0.01836216378506106	8
17	VTBR	sl_tp	0.01836216378506106	0.01837551515151515	8
18	VTBR	tp_start	0.01837551515151515	0.01840134234989371	8
19	VTBR	start	0.01840134234989371	0.018402646464646462	8
20	VTBR	observe	0.018402646464646462	0.018410042572939846	8
21	VTBR	sl_tp	0.018410042572939846	0.018431373737373736	7
22	VTBR	tp_start	0.018431373737373736	0.018449221137772497	7
23	VTBR	start	0.018449221137772497	0.018455313131313128	7
24	VTBR	observe	0.018455313131313128	0.018493616161616162	7
25	VTBR	tp_new_high	0.018493616161616162	0.0185	9
26	VTBR	new_high	0.0185	999999.0	9
0	MVID	new_low	0	169.12	0
1	MVID	observe		169.12	2
2	MVID	sl_start	169.12	211.79954052781994	4
3	MVID	start	211.79954052781994	212.5157575757576	4
4	MVID	observe	212.5157575757576	214.3201108635521	4
5	MVID	sl_tp	214.3201108635521	214.74727272727273	8
6	MVID	tp_start	214.74727272727273	215.51873244701187	8
7	MVID	start	215.51873244701187	216.31464646464647	8
8	MVID	observe	216.31464646464647	218.30495934840056	8
9	MVID	sl_tp	218.30495934840056	218.70555555555555	8
10	MVID	tp_start	218.70555555555555	219.50358093186034	8
11	MVID	start	219.50358093186034	220.45888888888888	8
12	MVID	observe	220.45888888888888	222.7169696969697	8
13	MVID	sl_tp	222.7169696969697	223.16858585858586	8
14	MVID	tp_start	223.16858585858586	224.01974254802195	8
15	MVID	start	224.01974254802195	224.9750505050505	8
16	MVID	observe	224.9750505050505	227.2331313131313	8
17	MVID	sl_tp	227.2331313131313	227.68474747474747	8
18	MVID	tp_start	227.68474747474747	228.53590416418356	8
19	MVID	start	228.53590416418356	229.33181818181816	8
20	MVID	observe	229.33181818181816	231.32213106557228	8
21	MVID	sl_tp	231.32213106557228	231.72272727272727	8
22	MVID	tp_start	231.72272727272727	232.52075264903206	8
23	MVID	start	232.52075264903206	232.9181818181818	8
24	MVID	observe	232.9181818181818	233.97869672213793	8
25	MVID	sl_tp	233.97869672213793	234.5121212121212	7
26	MVID	tp_start	234.5121212121212	235.1773183055977	7
27	MVID	start	235.1773183055977	235.65444444444444	7
28	MVID	observe	235.65444444444444	237.40777777777777	7
29	MVID	tp_new_high	237.40777777777777	237.7	9
30	MVID	new_high	237.7	999999.0	9
0	MTSS	new_low	0	191.60000000000002	0
1	MTSS	observe		191.60000000000002	2
2	MTSS	sl_start	191.60000000000002	239.69519285023264	3
3	MTSS	start	239.69519285023264	239.85	3
4	MTSS	observe	239.85	240.80658399650443	3
5	MTSS	observe	240.54999999999998	240.80658399650443	6
6	MTSS	sl_start	240.80658399650443	241.39216254720233	3
7	MTSS	start	241.39216254720233	241.45151515151514	3
8	MTSS	observe	241.45151515151514	242.29143248135293	3
9	MTSS	observe	241.96060606060604	242.29143248135293	6
10	MTSS	sl_start	242.29143248135293	242.87701103205083	4
11	MTSS	start	242.87701103205083	242.96818181818182	4
12	MTSS	observe	242.96818181818182	243.24597793589837	4
13	MTSS	sl_tp	243.24597793589837	243.54090909090908	7
14	MTSS	tp_start	243.54090909090908	243.83155648659627	7
15	MTSS	start	243.83155648659627	244.1772727272727	7
16	MTSS	observe	244.1772727272727	245.6853718752923	7
17	MTSS	observe	245.2590909090909	245.6853718752923	6
18	MTSS	sl_start	245.6853718752923	246.2709504259902	4
19	MTSS	start	246.2709504259902	246.64848484848486	4
20	MTSS	observe	246.64848484848486	247.59446278438324	4
21	MTSS	sl_tp	247.59446278438324	247.7939393939394	7
22	MTSS	tp_start	247.7939393939394	248.18004133508114	7
23	MTSS	start	248.18004133508114	248.58939393939394	7
24	MTSS	observe	248.58939393939394	249.79848484848486	7
25	MTSS	tp_new_high	249.79848484848486	250.0	9
26	MTSS	new_high	250.0	999999.0	9
0	IRAO	new_low	0	2.358	0
1	IRAO	observe		2.358	2
2	IRAO	sl_start	2.358	2.9497439061010082	4
3	IRAO	start	2.9497439061010082	2.9549999999999996	4
4	IRAO	observe	2.9549999999999996	2.9675	4
5	IRAO	sl_tp	2.9675	2.9699999999999998	8
6	IRAO	tp_start	2.9699999999999998	2.974743906101008	8
7	IRAO	start	2.974743906101008	2.9841666666666664	8
8	IRAO	observe	2.9841666666666664	3.0036111111111112	8
9	IRAO	sl_tp	3.0036111111111112	3.0075	8
10	IRAO	tp_start	3.0075	3.0136327949898973	8
11	IRAO	start	3.0136327949898973	3.022222222222222	8
12	IRAO	observe	3.022222222222222	3.040277777777778	8
13	IRAO	sl_tp	3.040277777777778	3.0438888888888886	8
14	IRAO	tp_start	3.0438888888888886	3.0497439061010083	8
15	IRAO	start	3.0497439061010083	3.0533333333333332	8
16	IRAO	observe	3.0533333333333332	3.0624566322424274	8
17	IRAO	sl_tp	3.0624566322424274	3.065	8
18	IRAO	tp_start	3.065	3.0691883505454527	8
19	IRAO	start	3.0691883505454527	3.069861111111111	8
20	IRAO	observe	3.069861111111111	3.0721788544646498	8
21	IRAO	sl_tp	3.0721788544646498	3.0756944444444443	7
22	IRAO	tp_start	3.0756944444444443	3.078910572767675	7
23	IRAO	start	3.078910572767675	3.0791666666666666	7
24	IRAO	observe	3.0791666666666666	3.0841666666666665	7
25	IRAO	tp_new_high	3.0841666666666665	3.085	9
26	IRAO	new_high	3.085	999999.0	9
0	NMTP	new_low	0	3.7920000000000003	0
1	NMTP	observe		3.7920000000000003	2
2	NMTP	sl_start	3.7920000000000003	4.7505049753985835	3
3	NMTP	start	4.7505049753985835	4.755272727272727	3
4	NMTP	observe	4.755272727272727	4.836717321930107	3
5	NMTP	observe	4.785818181818182	4.836717321930107	5
6	NMTP	observe	4.822727272727273	4.836717321930107	2
7	NMTP	sl_start	4.836717321930107	4.868232248125856	4
8	NMTP	start	4.868232248125856	4.876818181818182	4
9	NMTP	observe	4.876818181818182	4.90035368556647	4
10	NMTP	sl_tp	4.90035368556647	4.914999999999999	8
11	NMTP	tp_start	4.914999999999999	4.931868611762219	8
12	NMTP	start	4.931868611762219	4.948090909090909	8
13	NMTP	observe	4.948090909090909	4.989444594657379	8
14	NMTP	sl_tp	4.989444594657379	5.001545454545454	7
15	NMTP	tp_start	5.001545454545454	5.020959520853128	7
16	NMTP	start	5.020959520853128	5.023818181818181	7
17	NMTP	observe	5.023818181818181	5.050545454545454	7
18	NMTP	tp_new_high	5.050545454545454	5.055	9
19	NMTP	new_high	5.055	999999.0	9
0	FESH	new_low	0	23.632	0
1	FESH	observe		23.632	2
2	FESH	sl_start	23.632	29.60966466263016	4
3	FESH	start	29.60966466263016	29.690545454545454	4
4	FESH	observe	29.690545454545454	29.902488856557856	4
5	FESH	sl_tp	29.902488856557856	29.99163636363636	8
6	FESH	tp_start	29.99163636363636	30.11148284444834	8
7	FESH	start	30.11148284444834	30.242545454545454	8
8	FESH	observe	30.242545454545454	30.571579765648767	8
9	FESH	sl_tp	30.571579765648767	30.644	8
10	FESH	tp_start	30.644	30.78057375353925	8
11	FESH	start	30.78057375353925	30.91163636363636	8
12	FESH	observe	30.91163636363636	31.240670674739675	8
13	FESH	sl_tp	31.240670674739675	31.31309090909091	8
14	FESH	tp_start	31.31309090909091	31.44966466263016	8
15	FESH	start	31.44966466263016	31.564	8
16	FESH	observe	31.564	31.85400400807301	8
17	FESH	sl_tp	31.85400400807301	31.932	7
18	FESH	tp_start	31.932	32.06299799596349	7
19	FESH	start	32.06299799596349	32.08533333333333	7
20	FESH	observe	32.08533333333333	32.26933333333333	7
21	FESH	tp_new_high	32.26933333333333	32.3	9
22	FESH	new_high	32.3	999999.0	9
0	NKNCP	new_low	0	57.583676767676764	0
1	NKNCP	observe		57.583676767676764	2
2	NKNCP	sl_start	57.583676767676764	72.09999237575208	4
3	NKNCP	start	72.09999237575208	72.42008080808081	4
4	NKNCP	observe	72.42008080808081	73.15422222222223	4
5	NKNCP	sl_tp	73.15422222222223	73.30105050505051	8
6	NKNCP	tp_start	73.30105050505051	73.56827520403492	8
7	NKNCP	start	73.56827520403492	73.61066666666667	8
8	NKNCP	observe	73.61066666666667	73.74971221819281	8
9	NKNCP	sl_tp	73.74971221819281	73.93624242424242	7
10	NKNCP	tp_start	73.93624242424242	74.11090146666118	7
11	NKNCP	start	74.11090146666118	74.21074747474748	7
12	NKNCP	observe	74.21074747474748	74.98	7
13	NKNCP	observe	74.65123232323232	74.98	5
14	NKNCP	new_high	74.98	999999.0	9
0	FLOT	new_low	0	37.49	0
1	FLOT	observe		37.5567055384677	1
2	FLOT	observe	37.49	37.5567055384677	2
3	FLOT	sl_start	37.5567055384677	37.80346541258434	4
4	FLOT	start	37.80346541258434	37.98875757575758	4
5	FLOT	observe	37.98875757575758	38.43466666666667	4
6	FLOT	sl_tp	38.43466666666667	38.523848484848486	8
7	FLOT	tp_start	38.523848484848486	38.69528359440252	8
8	FLOT	start	38.69528359440252	38.8310303030303	8
9	FLOT	observe	38.8310303030303	39.17519038695254	8
10	FLOT	sl_tp	39.17519038695254	39.2670303030303	8
11	FLOT	tp_start	39.2670303030303	39.42195026106918	8
12	FLOT	start	39.42195026106918	39.6270606060606	8
13	FLOT	observe	39.6270606060606	40.106	8
14	FLOT	sl_tp	40.106	40.201787878787876	7
15	FLOT	tp_start	40.201787878787876	40.37982904894797	7
16	FLOT	start	40.37982904894797	40.39666666666667	7
17	FLOT	observe	40.39666666666667	40.594848484848484	7
18	FLOT	tp_new_high	40.594848484848484	40.627878787878785	9
19	FLOT	new_high	40.627878787878785	999999.0	9
0	ROSN	new_low	0	264.8	0
1	ROSN	observe		264.8	2
2	ROSN	sl_start	264.8	331.2507000799366	3
3	ROSN	start	331.2507000799366	331.8293939393939	3
4	ROSN	observe	331.8293939393939	334.05314529467216	3
5	ROSN	observe	333.48818181818183	334.05314529467216	6
6	ROSN	sl_start	334.05314529467216	334.8052455344821	4
7	ROSN	start	334.8052455344821	335.08772727272725	4
8	ROSN	observe	335.08772727272725	335.83041802194487	4
9	ROSN	sl_tp	335.83041802194487	336.1540909090909	8
10	ROSN	tp_start	336.1540909090909	336.5825182617548	8
11	ROSN	start	336.5825182617548	337.2204545454545	8
12	ROSN	observe	337.2204545454545	338.70151515151514	8
13	ROSN	sl_tp	338.70151515151514	338.9977272727273	8
14	ROSN	tp_start	338.9977272727273	339.54463947387603	8
